,conf,text,x,y,imageName,class
78,82.8695672,words} :_ INR Four Thousand ,0.4635294117647058,1.5216894977168949,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/101.jpeg,amount
88,94.18875357142856,Of Delivery Details Of Receiver(Billed TALLY SOLUTIONS ,0.3483870967741935,0.6119190191046479,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/79.jpeg,buyerDetails
93,57.1231005,I. IRN 8a428ce784biddbb67 cSae0b5 1d905ae92175167d0- SaSsbibfaSseadsdaass Ack.No. + 112214840308118 Ack. Date 19-Dec-22 ,0.4157258064516129,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/79.jpeg,invoiceDetails
97,96.2406215,"INSIGNIA DESIGNS Nairobi, Kenya. ",0.1968627450980392,0.3866666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/18.jpeg,sellerDetails
101,84.96324433333334,"Unit Price 9,270.00) ",1.415686274509804,0.5748484848484848,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/18.jpeg,amount
102,92.90116033333334,|Software Tally Net Tally Software Services Sr. No: 767733462 ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/18.jpeg,sellerDetails
103,93.625647375,PIN No: P051370868H Amount in words:Kenya Shillings Ten ,0.404313725490196,1.536060606060606,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/18.jpeg,amount
114,65.30991866666666,"® 4,35,308.48 Four Lakh Thirty Weg, ",1.4585858585858589,0.5407639680729761,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/82.jpeg,amount
119,96.1171685,"Customer, Soft ",0.3591919191919192,1.094925883694413,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/82.jpeg,buyerDetails
125,92.8097775,Name Mr SHANKAR MURTHY Y S ,0.4110528438886648,0.1553591790193842,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/39.jpeg,buyerDetails
126,94.02080625,Date: 11/10/2022 Your Policy Policy Number Own Damage ,1.2613957240822913,0.1733181299885975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/39.jpeg,invoiceDetails
127,94.73747233333334,11/10/2022 Policy Details ,1.4041952400161355,0.1727480045610034,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/39.jpeg,invoiceDetails
131,96.04142891666665,Welcome to Tata AIG General Insurance choosing our Auto Secure Standalone insurance. ,0.3485276321097216,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/39.jpeg,sellerDetails
150,89.87427926666665,"287,500.00|/S GST @ 9.00 On Service Fee C GST @ 9.00 On Service Fee Net ",1.1592156862745098,1.327,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg,amount
174,80.27090725,Invoice Amount (in words}:Five ,1.3054901960784313,1.5284848484848486,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg,amount
178,96.17425766666668,To Shankar Murthy ,0.2024193548387096,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg,buyerDetails
199,92.88842775,Name Address of Supplier Daikin Air-conditioning India Pvt.ltd. ,0.290478905359179,0.1829472977509231,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg,sellerDetails
200,88.11951525,"of Buyer Private II,No:23&24, ",0.8913911060433295,0.2040953340046995,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg,buyerDetails
233,46.75912414285714,"— Tot Qty: 33.66 15,176.50 Yat 3357 cost 4 C6ST 18,176.50 $0 $d 3} ",0.718801996672213,1.34125,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/104.jpeg,amount
239,89.79182771428569,Mr. Samir Dixit Tally Solutions pvt Ltd ,0.2024193548387096,0.36384374108925,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg,buyerDetails
247,67.17987947826086,[Settlement Details: Member No: P-P-224 01./ Member Name: Satish ‘|Zere Rupees only Subject to kolhapur Jurisdiction Ti NOs 27276087 726¥ Email [Di- SERVICE ,0.4157258064516129,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg,buyerDetails
254,94.07489766666669,"MATRIX EXPORTS NO. 11 SHRI. VINAYAKA M.S. LANE, RUBY ",0.2023377670294236,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg,sellerDetails
255,91.96701225,"SHRI. VINAYAKA RUBY HOUSE, ",0.336154776299879,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg,sellerDetails
263,75.225813875,2 Consultation for CMO 11 May 2023 08:30 ,0.4108870967741935,0.1553591790193842,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/9.jpeg,invoiceDetails
279,78.3010542,"OKAMM2200723300 Fri,24 Mar 2023 :KA-20-B61-139594 ",0.4461231470923603,0.7637096774193548,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/78.jpeg,invoiceDetails
291,94.69509866666664,CUSTOMER BANDIDOS RETAIL ,0.1968627450980392,0.3866666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/3.jpeg,buyerDetails
304,93.45350992592591,FaceTime International Primary Batch Thousand Eight Hundred Fifty and Seventy Two TERMS OF SALE AND OTHER COMMENTS Delivery 7 Amount in Words UAE Dirham One Million Eight ,0.404313725490196,1.536060606060606,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/3.jpeg,amount
306,93.13310953333333,"Bisleri Western Express Highway Andheri East, Mumbai, REGD, OFFICE Western Express Highway, Andheri (E), Mumbai ",0.4108870967741935,0.1554034787567721,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/24.jpeg,sellerDetails
321,92.78449250000004,Amount in words ONE THOUSAND NINE HUNDRED “t/We hereby certify that Food/Foods mentioned in this invoice Gur Bank Account Details:- ,0.4157258064516129,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/24.jpeg,amount
338,86.50075533333333,Amount INRForySixtThousendtwenyOny (in words) INR Forty Six Thousand INRForySixtThousendtwenyOny Only HSN/SAC Tax Amount (in words) INR Seven Thousand ,0.404313725490196,1.536060606060606,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/25.jpeg,amount
342,91.99779525,Number KL1222303AV75894 Date 21-Mar-2023 ,0.2025010084711577,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/34.jpeg,invoiceDetails
366,76.82855983333333,"Subham Floriculture 4i1A, A.J.C. Bose Road ",0.3482466747279323,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/54.jpeg,sellerDetails
371,91.9681302857143,Amount in words indian Rupees Twelve Thousand Six PAYMENT MODE: Payment will be accepted by DIAMOND PRESTIGE Bank A/C Details for ,0.4155582426440951,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/54.jpeg,amount
373,92.52451222222224,"THOMAS GLOREN LTD. P.O. BOX 13158-00100 NAIROBI, KENYA thomas-gloren@outlook.com ",0.3996078431372549,0.1651515151515151,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/91.jpeg,sellerDetails
374,95.297634875,"Invoice To TALLY SOLUTIONS NO. 16 PARKSUITES, KENYA ",0.1968627450980392,0.3866666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/91.jpeg,buyerDetails
383,84.21840380769231,"your Vi bill Tally Solutions Private Limited i on email only **, — Every 3000 sheets of paper cost us SMS ACT GOGREEN TO 199 (toll ",0.4110528438886648,0.1557142857142857,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/7.jpeg,buyerDetails
386,90.38136661111112,"Tally Solutions Private Limited Tally Solutions Private Limited Plot NoA 155 Rk Enclave 1st Sparsh Hospital Bhubaneswar-751007, Odisha ",0.2025010084711577,0.3645714285714285,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/7.jpeg,sellerDetails
394,95.444904625,Previous Balance (Last 1 month) 352.82 Rs. 352.82 ,0.3485276321097216,0.6131428571428571,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/7.jpeg,amount
404,88.32758133333334,"    BANDHAVI! ENTERPRISES #No.75, Bhavani Nagar, CN Palya, Bangalore 560073, GSTIN/UIN: 29DXNPA7044F1ZC ",0.4110528438886648,0.1555365296803653,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/1.jpeg,sellerDetails
408,95.175551375,"Buyer Tally Solutions AMR Tech Park II, Hongasandra, ",0.2025010084711577,0.3641552511415525,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/1.jpeg,buyerDetails
420,88.44729694999998,"‘(p Nen @ Specialist Staffing Xpheno Private Limited #381, Sth A Cross,8th Main, BEML Layout, Thubarahalli, Bengaluru, Karnataka, India 560066 ",0.4107214832728738,0.1554034787567721,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/41.jpeg,sellerDetails
421,93.98854728571428,"Bill To Tally Solutions Pvt. No:331-336, ,Raheja ",0.2023377670294236,0.36384374108925,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/41.jpeg,buyerDetails
425,82.93348571428571,"To Solutions Pvt. Ltd., 1-336, ,Raheja Arcade, ",0.3482466747279323,0.6119190191046479,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/41.jpeg,buyerDetails
434,94.5385475,Buyer A A International ,0.2025010084711577,0.3641552511415525,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/57.jpeg,buyerDetails
449,64.208978,"Code Quantity Rate 4,800,000 KGS] 243.00/KGS ",1.1904953685058397,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/33.jpeg,amount
453,92.84107457142856,"NAVRANGPURA TELEPHONE NAVRANGPURA, GSTIN/UIN: 24ACJPM3036F1ZW Name: Gujarat, ",0.3479661699556987,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/33.jpeg,sellerDetails
462,93.02437022222222,"AADCC7771Q KA BARWARA, 322702 Purchaser Guest GSTIN TALLY AMR ",0.8416856492027335,0.801489832897121,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg,buyerDetails
470,94.21103988888888,BOOKING ID: INVOICE NO. NH74119239685464 DATE: TRANSACTIONAL 27/12/2022 REG/B2C ,0.4110528438886648,0.1553591790193842,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg,invoiceDetails
481,49.71134323076923,"ics Eapnotelsappiinesti@amailtca ao IGSTINEEOSAAHEHS535u1Z9) Guest Detaits :- Guest ID: 2383 InvoiceNo 2384 Date —: NR MOHIT SHARMA, |—_____ PLOT NO-202,SAI TOWERS,2ND FLOOR.INDUSTRIALAREA-A ||RoomNo:  : 314 Plan: ",0.8985890652557319,0.3480204342273307,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg,buyerDetails
487,82.56487405882352,"SGST 6,00 Net Amount Advance Net Payble Words: Four Thousand Two Hundred Twelve point Two Bight Only ",0.7619047619047619,1.3703703703703705,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg,amount
501,90.61956499999998,"CREATIVE 341, 3rd MAIN ROAD, Contact No: IRN: 76079ee420bc94 f00bf06a1     ",0.3996078431372549,0.1554034787567721,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg,sellerDetails
520,59.65233494736842,Total In Words: Rupees Three Thousand Seven Hundred Fifty Five Only focsar hse = “U6 nena ja]e #202 i ,0.404313725490196,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg,amount
522,93.039439,"Shakti Wholesalers Ltd P. O, Box 551 Nakuru 20100 ",0.4110528438886648,0.1555365296803653,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/38.jpeg,sellerDetails
529,86.78142725,INVOICE Date 214 Juni ,0.9532069382815652,0.2622576966932725,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg,invoiceDetails
530,92.3953516,"To: Attn, Pak Simbolon Personal Pak Simbolon Attn: Accounts. Departement ",0.2025010084711577,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg,buyerDetails
555,93.34238855555556,Flavoured tea Gngr Assam Plain tea Green Tea Verities ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg,sellerDetails
575,82.70660069565217,"A Division of AMPLE TECHNOLOGIES PRIVATE 612/1, 80 Feat Road, IV Block, Koramangala, Bengaluru 560034, 29-Karnataka India Involee Date ; 2inful-2022 6:39 PM ",0.4107214832728738,0.1553591790193842,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg,sellerDetails
594,65.9927802,Total: vatiie 316250.00 316250.00 9% ,1.1919354838709677,1.135158254918734,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg,amount
597,94.79779183333336,"Prestige Building Floor, Room No. 901A ",0.2383064516129032,0.7601938979184488,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg,sellerDetails
601,87.75685994736843,"of January 2023 Total] a Total invoice Value (in figure) 3,73,175.00 Total invoice Value (in words) Rupees Three Lacs ",0.4157258064516129,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg,amount
620,85.9011978,HSN/SAC Qty. Rate 1 1499. ,1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg,amount
651,96.117941,1270.34 Amount (in words): ,0.1684720638540479,1.0745667069729947,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg,amount
652,94.6065308,Electronic Reference Number 15/09/2022 11:31:17AM ,0.2938996579247434,2.0431277710600564,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/47.jpeg,invoiceDetails
695,89.67782966666665,Ack 182313049694334 Ack Dt 2023-02-16 10:29:00 ,0.3996078431372549,0.1651515151515151,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg,invoiceDetails
708,59.1479985,TAXABLE AMT SGST of 1453 .39= 130. 81+ 5.00% of 3314.29= 82.86+ ,0.404313725490196,1.536060606060606,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/29.jpeg,amount
711,96.159748,Billing Address: TALLY SOLUTION AMR TECH ,0.2025010084711577,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg,buyerDetails
712,95.57114025,"Billing Address: TALLY SOLUTION AMR TECH PARK II, ",0.3364259782170229,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg,buyerDetails
718,95.30013475,30 Days Inv 12/04/2023 System order SURAJ SAJEEV ,1.4574425171440095,0.7274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/36.jpeg,invoiceDetails
734,84.29267623076923,"10 = X4152,02093.ML HSN/SAC 997331 SoftwareONE Microsoft 365 Business Basic Monthly Term Subscription with Monthly BASIC ae FIVE THOUSAND TWO HUNDRED SIXTY SEVEN RUPEES AND FIFTY ",0.4157258064516129,1.4549368541905856,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/84.jpeg,amount
736,93.9873645,"OFFICE WORKS 175, SECOND FLOOR, DSIDC SHED, Invoice No FVPS-T-62/22-23 Date: 16-Feb-23 ",0.3996078431372549,0.1651515151515151,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/58.jpeg,invoiceDetails
737,93.69149575,"Okhla Industrial Area, E-Mail: ",0.9188235294117648,0.1109090909090909,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/58.jpeg,sellerDetails
748,90.27774834482756,Jeao.e. RUPEES: Six Thousand Gross Four Hundred Ninty Only Grand Company's Bank Details Bank Name: UCO BANK AIC No 18640210003435 A/C Name FUTURE VISION PRINT SERVICES IFSC Code UCBA0001864 ,0.404313725490196,1.536060606060606,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/58.jpeg,amount
773,91.7349754,"M/s TALLY SOLUTIONS AMR TECH PARK,NO.23/24, HONGASANDRA,HOSUR BANGALORE-560068 PH. 080-66282559 ",0.2034860154033238,0.364363221016562,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/53.jpeg,sellerDetails
779,93.73217499999998,To: WAREHOUSE BEGUR ,0.3502229428455614,0.6127926898914906,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/53.jpeg,buyerDetails
782,78.93847375,GST% TAXABLE AMT SGST 18.00% oF 3950.00= 355.50+ ,0.4179164977705715,1.4474585950885208,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/53.jpeg,amount
785,94.210948,Details of Recipient Client Name: TALLY SOLUTIONS Contract Ref Code: FCM/BNG/INV/TIPL/02 ,0.1968627450980392,0.3866666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/35.jpeg,buyerDetails
789,88.56594255555557,Eight Thousand Three Hundred Six Only Net [est Certified that the particulars given above For NIS Management Limited Document certified by DS NIS LIMITED 3 <accounts@nis ¢ ,1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/35.jpeg,amount
794,67.59922825000001,"Taxable Pa value 193478,00] ",1.4168627450980391,0.7733333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/35.jpeg,amount
808,92.7069127804878,"Rs. Six Hundred Forty Three T/We hereby certify that my/our registration on which the sale of the goods specified in this Tax Invoice has been effected by me/us. And it due tax, if any, payable on the sale has been paid ",0.4157258064516129,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/107.jpeg,amount
814,90.91050840909092,"Hexa Development And Services's P.O.Box 133, PC 112, Ruwi, Oman Reference Number 38912065 Bill Issue Date 01-Apr-2023 Bill Period 01-Mar-2023 to 31-Mar-2023 ",0.4110528438886648,0.1553591790193842,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/67.jpeg,invoiceDetails
829,81.42679666666666,N Security and Intelligence Services (India) Limited An {SO S001:2000 Compsny Formerly known as 2nd Floor Building No-5 East of Website ,0.3996078431372549,0.1651515151515151,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/97.jpeg,sellerDetails
834,94.67411457142858,"IRN To, TALLY SOLUTIONS PVT 17-18-19, GF,Kailash ",0.1968627450980392,0.3866666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/97.jpeg,buyerDetails
838,94.65732738461536,"CGST: 3,990.24 SGST: 3,990.24 Hundred Sixteen And Forty Eight Paise Only Rai Road, ",1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/97.jpeg,amount
865,95.68373527272728,Amount in Words: Ru Paymode: Cash pees Seven Thousand Four     ,0.4152235199355618,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/32.jpeg,amount
867,61.346236125,"Qty Rate Discount 2.00 1,778.82 Wh 2S85 ee ",1.0737377406465674,1.0260309278350517,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/108.jpeg,amount
879,86.6056786,Guest Name MR Name TALLY ,0.3804744525547445,0.4175757575757576,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/60.jpeg,buyerDetails
904,93.72072613333332,"Charge Restaurant Charges, Voucher POS User NAYEEM [Qty 1.00] PAY 234541695969 Total (Rs) Total Charges ",1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/8.jpeg,amount
941,59.47990343333334,HDFC GGLDFINCH HOTEL Toso DATE 2022-09-09 MID + BATCH NUM :000377 4166454449903662 EXP DATE: XX/xX TX ID 14254435418 AID: AGUGUUOUUS! 010 TS]: F800 ; AvPR CODE + 732097 BASE AMT. ,0.4324664429530201,1.536060606060606,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/88.jpeg,invoiceDetails
973,93.42157942857143,"(Bill to) Solutions Tech Park II B, ",0.2384025816861637,0.7608447488584474,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/2.jpeg,buyerDetails
978,88.86071960000001,Amount Chargeable (in words) Two Lakh Thirty Four Thousand Three Hundred Total: Tax Amount (in words) Thirty Five Thousand THANK ,0.4158935054457442,1.4466324200913243,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/2.jpeg,amount
979,41.73594166666667,"Amount| Rate 17,874.00 ",1.3428801936264625,1.4394977168949772,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/2.jpeg,amount
1007,90.26854547826086,Amount INR Twenty Five Thousand Nine Hundred (in words) INR Twenty Five Thousand Nine Hundred INR Twenty Five Thousand Nine Hundred HSN/SAC 998596 ,0.404313725490196,1.536060606060606,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/90.jpeg,amount
1020,95.61363425,Invoice for Tally Service ,0.2317647058823529,0.8078787878787879,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/89.jpeg,buyerDetails
1024,94.2765505,For Intignis Business Consulting Pvt. Ltd. RAHUL MISHRA ,0.404313725490196,1.536060606060606,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/89.jpeg,buyerDetails
1025,67.03148962499999,"Ispat International WM AUTO Ma 15, BURNPUR ROAD, ASANSOL-713304, Ph. 0341-2257851, MOB: 9641516345, E-MAIL: hotelispai@gmail.com nj Sat TAX INVOICE ORIGINAL FOR Room No 1208 Page 4 Invotce No. 2567 Date 1 04-Jan-2023 ",0.9280510018214936,0.340625,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/109.jpeg,invoiceDetails
1027,78.74764359999999,Company Name ; TALLY SOLUTIONS PVT LTD Address > AA37 PRAFULLA KANAN RAJARHAT + NORTH 24 PGNS GST# 1 I9AAACP7879D12Z1 Date Description 03-Jan-23 208 Room Tariff Q3-Jan-23 332 Rental Charge ,0.4571948998178506,0.7975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/109.jpeg,sellerDetails
1031,89.57183333333333,"CGST% Amount Tax Amt. Gross Amount 6% 1190.00 142,80 Less Discount Add SGST Add CGST ",0.7868852459016393,1.34125,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/109.jpeg,amount
1032,92.77370168421054,"Words Rupoes One Thousand Three 19AEYPM2854C221 By: ANKITA AM RESPONSIBLE FOR THE FULL NOT PAID BY THE COMPANY, ORGANISATION ",0.5382513661202186,1.66625,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/109.jpeg,amount
1066,86.56520475,Customer Name Sujitha Reny ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/87.jpeg,buyerDetails
1087,87.8338698,Shipper: TALLY Remarks air shipment ,0.2383064516129032,0.7601938979184488,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/50.jpeg,sellerDetails
