,conf,text,x,y,imageName
2,88.25545500000001,Tax Invoice NUMBER Tariff zg ,0.9551515151515152,0.22006841505131128,82.jpeg
3,70.8619055,"Nov'22 Dec'22 Jan'23 If mail ID is incorrect, 'QR' Code i teat =e make Portal rr ",1.3309090909090908,1.1331242873432155,82.jpeg
4,71.75932007142856,"bill has been mailed to your ID kiran@greettech.com. If mail ID is “www.selfcare.bsni.co.in"". WORLD TEST CHAMPIONSHIP oe Scan 'QR' Code i teat =e to make Online Portal rr ",0.9850505050505051,1.160775370581528,82.jpeg
5,79.719070875,Summary of Charges Current Charges Recurring Charges Time Charges Charges C QBS possocnoSrte Miscellaneous Charges Discounts ,0.3490909090909091,0.6804446978335233,82.jpeg
6,96.7013474,Four Lakh Thirty (6 MONTHS) ,1.4593939393939395,0.6744583808437856,82.jpeg
7,96.24919899999999,"Dear Customer, Soft ",0.2771717171717172,1.0949258836944127,82.jpeg
8,62.143790599999996,~ ICC: WORLD TEST CHAMPIONSHIP 7-~*ra FINAL 2023 ps IND. AUS STARTS 7 JUN Fibre Value OTT = 799 Per Month Upto 100 tibps” Speed tll 1000 Ge Unlimited Data Download Unlimited Calls to:any Network ,0.4165656565656566,1.4010832383124288,82.jpeg
0,92.97165521428573,"Auto Secure Standalone Own Damage Name Mr SHANKAR MURTHY Y S Address #35 1ST FLOOR APOORVA 7TH MAIN NARAYANAPPA, LAYOUT HOSAKEREHALLI BSK 3RD STAGE, BANGALORE 560061 KARNATAKA INDIA ",0.44937474788221055,0.22519954389965793,39.jpeg
1,95.22829580000001,Date: 11/10/2022 Your Policy Details ,1.2936668011294876,0.14452679589509693,39.jpeg
3,84.39939566666668,Quick steps INCASE > FIRST ATTEND > RECORD THE > KEEP REQUIRED ,1.3287615974183138,1.1331242873432155,39.jpeg
4,88.6999740625,assure you of our best of services at all Quick steps > > > Company Limited ,0.9834610730133119,1.160775370581528,39.jpeg
5,95.98589736585366,Welcome to Tata AIG General Insurance choosing our Auto Secure Standalone insurance. are enclosing Policy schedule cum requested to visit our website would like to inform you that policy declaration provided by you. No schedule has been allowed as you had ,0.34852763210972165,0.6804446978335233,39.jpeg
6,96.44501422222221,Restore to an ARG pick-up of car! settlement warranty ,1.4570391286809197,0.6744583808437856,39.jpeg
7,96.33599266666667,"thank you once again, for insuring your Happy driving! ",0.2767244856797096,1.0949258836944127,39.jpeg
8,85.61240475,a Authorized Signatory D CALL US © WRITE ,0.41589350544574427,1.4010832383124288,39.jpeg
9,93.02427359999999,> INCASE OF OR INJURY ,1.3428801936264623,1.4378563283922463,39.jpeg
0,88.28988973333334,"Ultimedia ALYSSA, 2ND FLOOR, NO. 23, 23 iPROSPECT PAN No. AAACU3773B, Client + TALLY SOLUTIONS PRIVATE LIMITED Client Address AMR TECH PARK IIB23 24HOSUR ROAD HONGASANDRA Bangalore Karnataka IND 560068 ",0.43686274509803924,0.2633333333333333,64.jpeg
1,94.7696014,Tel:+91-80-42635040 CIN No. Invoice Recipient ,1.2576470588235293,0.169,64.jpeg
2,95.61132660000001,GST No. Tax Original LIMITED ,0.9270588235294117,0.25733333333333336,64.jpeg
3,93.86265399999999,GST @ 9.00 On Service Fee C GST @ 9.00 On Service Fee Net ,1.291764705882353,1.325,64.jpeg
4,92.584590875,C GST @ 9.00 On Mechanism ? No ,0.956078431372549,1.3573333333333333,64.jpeg
5,87.67958083333333,No. 29AAACP7879D1Z0 No. AAACP7879D Number Date ,0.3388235294117647,0.7956666666666666,64.jpeg
8,95.335779425,AMOUNT IN WORDS (INR): Rupees Three Lakhs ENCLOSURE Approved Estimate copy. TDS Details: Section Name Certificate 1. Payment to be effected as per terms of Contract/ 2. Make Payment through following options: a. Online RTGS NEFT(Refer details below) Terms Conditions ,0.40431372549019606,1.6383333333333334,64.jpeg
0,90.74772250000001,"Bill to Address: To, ",0.43686274509803924,0.23939393939393938,94.jpeg
2,96.045277,TAX INVOICE ,0.9270588235294117,0.23393939393939395,94.jpeg
3,96.18417249999999,Total Supply Value Account Total GST ,1.291764705882353,1.2045454545454546,94.jpeg
4,96.161751,Account ,0.956078431372549,1.233939393939394,94.jpeg
5,94.17849233333334,Address Material supply only) GSTIN PAN ,0.3388235294117647,0.7233333333333334,94.jpeg
6,81.69894166666667,of Material UOM ,1.4164705882352941,0.7169696969696969,94.jpeg
7,94.71683728571428,Account Details Name Branch HDFC Spyro Innovations ,0.2690196078431373,1.1639393939393938,94.jpeg
9,80.27090725,Invoice Amount (in words}:Five ,1.3054901960784313,1.5284848484848486,94.jpeg
0,62.031859499999996,f 2 Dh 5) ah corn To Shankar Murthy YS ,0.4491935483870968,0.22519954389965793,22.jpeg
1,96.6026,"Floor, Adjoining ",1.2931451612903226,0.14452679589509693,22.jpeg
2,95.7190745,Tax Invoice ,0.9532258064516129,0.22006841505131128,22.jpeg
3,94.34435849999998,Service HSN/SAC Description number ,1.3282258064516128,1.1331242873432155,22.jpeg
4,94.962861,Details of Service Sector(s) Fare HSN/SAC Amt number ,0.9830645161290322,1.160775370581528,22.jpeg
5,49.65274,BUTI000007063518 ,0.34838709677419355,0.6804446978335233,22.jpeg
6,95.902145,p.m. ,1.456451612903226,0.6744583808437856,22.jpeg
8,77.488379,RBN359R3PYU |SeatNO:LE2 Bengaluru-Srirangam Total Vendor Fare ,0.4157258064516129,1.4010832383124288,22.jpeg
0,89.9914008,"BANDHAVI No. 75, Bhavani GSTIN/UIN: E-Mail Tally Solutions Pvt. Ltd. ",0.449012494961709,0.22519954389965793,75.jpeg
1,94.17208100000002,Bengaluru 560 073 Phone:+91 ,1.2926239419588876,0.14452679589509693,75.jpeg
2,93.63367685714285,"Nagar, CN Palya, GSTIN/UIN: bandhavienterprises@gmail.com GST INVOICE ",0.9528415961305925,0.22006841505131128,75.jpeg
3,7.881607,(OOO ,1.3276904474002418,1.1331242873432155,75.jpeg
4,23.649363166666664,pe GG (OOO pf pf pe ,0.9826682789197904,1.160775370581528,75.jpeg
5,76.53312020000001,"Namg Karnataka, Code :29 2 ",0.3482466747279323,0.6804446978335233,75.jpeg
6,68.644104,bill ,1.455864570737606,0.6744583808437856,75.jpeg
8,57.98565863636364,"es a GO pe pO One Thousand, Two Hundred Seventy Only ",0.41555824264409513,1.4010832383124288,75.jpeg
0,82.4873482857143,"— i ANIIKGIN| Name Address of Supplier Daikin Air-conditioning India Pvt.ltd. LOGIWARE Supply Chain Solutions Survey no. 11/1a,la,1d, Makali, Tumkur Main Road Dasanapura Hobii, Bangalore North 562162 Karnataka ",0.31755986316989737,0.2651896609600537,27.jpeg
1,96.424423,of Buyer (Billed ,0.9141961231470923,0.1701913393756294,27.jpeg
2,95.57781871428573,"Name Tally AMR Tech Hongasandra, Next To ",0.6738882554161916,0.25914736488754614,27.jpeg
3,84.97743229999999,oT S| indicated in the Invoice directly or indirectly from ,0.9389965792474344,1.3343403826787512,27.jpeg
4,95.81429761904762,"93,460.00 are true and correct and the amount indicated in the Invoice there is no flow of additional consideration directly or ",0.6949828962371721,1.3669016448472642,27.jpeg
5,92.57601020000001,Supply: Karnataka 29 BT/Plant: Part No Description $2002761 SCROLL COMPRESSOR ,0.24629418472063855,0.8012755958375294,27.jpeg
6,64.8519988,Bangalore Total Total Value ae ,1.0296465222348916,0.7942262504196039,27.jpeg
7,63.054942999999994,Already Received ,0.19555302166476624,1.289358845250084,27.jpeg
8,96.32658255072464,"TERMS OF SUPPLY 1) Goods/Services once sold will not be taken back or 2) Supplier is not responsible for any loss or damaged of 3) Disputes if any will be subject to supplier court 4) Unless otherwise stated, Tax on this document is not 5) Payment terms shall be governed in accordance with payment terms may vary in so far as agreed upon between LUT/ARN/Bond no: Valid Up To: ",0.29389965792474343,1.6498825109097013,27.jpeg
9,96.303456375,charge basis. supplier as amended from time Supplier ,0.9489737742303307,1.693185632762672,27.jpeg
0,86.08141831249999,prtstop Order Id: 95009 Service Date: 11-02-2019 Delivery Date: 19-02-2019 Registration Number: KAO5MP4585 Renault Pulse DIESEL ,0.31755986316989737,0.3185483870967742,4.jpeg
3,79.152172,1016.95 25423.73 ,0.9389965792474344,1.6028225806451613,4.jpeg
4,90.56643666666668,87081090 87081090 998519 1016.95 998519 25423.73 ,0.6949828962371721,1.6419354838709677,4.jpeg
5,93.12655133333332,"N CARE Trident Hyundai Showroom, Bengaluru 560068 9986097676 :29AANFC4337R1ZM ",0.24629418472063855,0.9625,4.jpeg
7,96.53389,BRACKET ,0.19555302166476624,1.5487903225806452,4.jpeg
8,96.33318700000001,PAINTING CHARGES ,0.29389965792474343,1.9818548387096775,4.jpeg
0,46.79728309090908,CREDIT BILL cASH/ PRISES sest Yotal ise S.8o] Description of Geads ,0.9267886855241264,0.49375,104.jpeg
5,48.52187628571429,"— Tot Qty: 33.66 15,176.50 Yat 3357 cost 4 C6ST 18,176.50 $0 $d 3} 15,176.59 1,365.88 Thousand Nine Sendred Zight Only ",0.718801996672213,1.491875,104.jpeg
0,88.71608066666666,Opp (Regd. Bombay GSTIN: 27AAATT8533D12ZG Mr. Samir Dixit Tally Solutions pvt Ltd ,0.4491935483870968,0.22526375819788994,17.jpeg
1,87.72895383333332,"Tarabai Park, No. MAH/S061/KOP. Regn. No. ",1.2931451612903226,0.14456800684345594,17.jpeg
2,91.4281444,"Opp PWD Office, Vide Soc, Bombay Public Trust 27AAATT8533D12ZG (State ",0.9532258064516129,0.22013116623895068,17.jpeg
3,79.54335242857142,DayTotal [Total Amount Before Tax amount Total ,1.3282258064516128,1.133447390932421,17.jpeg
4,91.55568125,[Total Amount Tax amount ,0.9830645161290322,1.1611063587111492,17.jpeg
5,72.40332278571428,Code =: P-P-22401 Name  : Satish Bhivrao MAHARASHTRA 27AAACP7879D Bate Bill No. 2023 RM0020641 ,0.34838709677419355,0.6806387225548902,17.jpeg
6,53.509978499999995,"Mo ""  t by +: by ",1.456451612903226,0.6746506986027944,17.jpeg
8,67.17987947826086,[Settlement Details: Member No: P-P-224 01./ Member Name: Satish ‘|Zere Rupees only Subject to kolhapur Jurisdiction Ti NOs 27276087 726¥ Email [Di- SERVICE ,0.4157258064516129,1.401482748788138,17.jpeg
9,85.801061,“Balance To Pay ,1.3423387096774193,1.4382663244938694,17.jpeg
0,82.84089172222224,"JSING co. name i olo oor, Hostacy Business X Email CIN PAN NO.: AAGCK9406P STATE CODE: 27 TAN NO.: GSTN CODE: MATRIX EXPORTS NO. 11 SHRI. VINAYAKA COMPLEX, 3RD FLOOR, M.S. LANE, RUBY HOUSE, JUMMA MASID ",0.449012494961709,0.22519954389965793,5.jpeg
1,93.74213116666665,"JSD Road, Mulund 02225605950/02225605951 Website MSME ",1.2926239419588876,0.14452679589509693,5.jpeg
2,89.01362075,"Tel ACCOUNTS@KINGFREIGHT.IN CIN U74999MH2018PTC304604, 27 27AAGCK9406P1ZV TAX INVOICE ",0.9528415961305925,0.22006841505131128,5.jpeg
3,81.818497,> ,1.3276904474002418,1.1331242873432155,5.jpeg
5,95.46546433333333,11 No: Wt Bill: In No: ,0.3482466747279323,0.6804446978335233,5.jpeg
8,93.99013716666667,E O.E. Please issue Cheque/DD in favour of KING FREIGHT Bank Details ,0.41555824264409513,1.4010832383124288,5.jpeg
0,47.35832166666666,1 Reolstiation Chaves 2 Consultation for CMO 11 May 2023 08:30 __3_ NAN REMOVALCHARGES ROE ,0.4491935483870968,0.22519954389965793,9.jpeg
2,28.298889,a ,0.9532258064516129,0.22006841505131128,9.jpeg
5,63.754375666666654,Payient Details Type Ameunt Cash %B00.00 ,0.34838709677419355,0.6804446978335233,9.jpeg
6,40.1881445,pos Emiplayéo Lakshmi 1 ,1.456451612903226,0.6744583808437856,9.jpeg
0,92.77437362500001,"Muncipal No-23, ist Floor and 2nd Floor, Khata :MEDPLUS VIGNAN NAGAR :SHOP NO 4 &amp; 5,SITE Store Name Address ROAD, BANGALORE 560037 State KARNATAKA State Code :29 Serial No of Invoice :222304114073228 ",0.31755986316989737,0.3185483870967742,78.jpeg
1,91.20424866666667,Optival 560098 GSTIN ,0.9141961231470923,0.20443548387096774,78.jpeg
2,90.10053999999998,"Khata No NO.181/A,GROUND ",0.6738882554161916,0.31129032258064515,78.jpeg
3,96.54945366666668,Ninety Three Rupees ,0.9389965792474344,1.6028225806451613,78.jpeg
4,91.53854257142858,off) words):One Thousand Three Hundred Ninety Three ,0.6949828962371721,1.6419354838709677,78.jpeg
5,82.38544671428573,Description of Mfg ae NIFTAS 50MG INTAS ,0.24629418472063855,0.9625,78.jpeg
6,96.25583133333333,Qnty unit 20 ,1.0296465222348916,0.9540322580645161,78.jpeg
7,95.736759,Invoice value ,0.19555302166476624,1.5487903225806452,78.jpeg
8,94.62980977777778,"MedPlus Payback Points Gained: 1393.00 Note: 1. Exchange NOT accepted after 72 H. No: 11-6-56, Survey No: 257 ",0.29389965792474343,1.9818548387096775,78.jpeg
0,82.67255792307691,"BROAD, DOBAT, REGETERED BUSINESS CENTRE, TRN CUSTOMER SHIP TO BANDIDOS RETAIL LLC BANDIDOS ",0.43686274509803924,0.23939393939393938,3.jpeg
1,37.030074400000004,"4401-5 COAEAER ETAT 5, 41TH ",1.2576470588235293,0.15363636363636363,3.jpeg
2,60.11787916666666,"TLAE CENTRE, ASPIN INVOICE TRN 100484927000003 ",0.9270588235294117,0.23393939393939395,3.jpeg
3,91.45059599999999,"2,674.28/NOS 2,674.28/NOS ",1.291764705882353,1.2045454545454546,3.jpeg
4,94.24548275000001,"International Version Batch 14 128GB Purple 5G With International Version Noon 2,674.28/NOS ",0.956078431372549,1.233939393939394,3.jpeg
5,92.5911277142857,PART NUMBER IP13128GB-BLK-N DESCRIPTION IPHONE 13 Primary IPHONE 13 Primary IPHONE 13 IP13128GB-BLU-N IP13128GB-WHT-N ,0.3388235294117647,0.7233333333333334,3.jpeg
6,77.51157383333334,Payment Salesman PRICE| VAT — 1.43/NOS ,1.4164705882352941,0.7169696969696969,3.jpeg
8,93.5542786764706,Primary Batch Apple iPhone 14 128GB FaceTime International IP14128GB-BLU-I-N Primary Batch Thousand Eight Hundred Fifty and Seventy Two TERMS OF SALE AND OTHER COMMENTS Delivery 7 Amount in Words UAE Dirham One Million Eight ,0.40431372549019606,1.4893939393939395,3.jpeg
9,96.417664,Subtotal ,1.3054901960784313,1.5284848484848486,3.jpeg
0,90.73507548148147,"TAX Bisleri International Western Express Highway Andheri East, Mumbai, 400099 REGD, OFFICE Western Express Highway, Andheri (E), Mumbai 400 FSSAI Lic No,10013022001539 CIN U15540MH1984PTC127572 IRN No, 34d9e0762ad02b85bba9e0 ",0.4491935483870968,0.22526375819788994,24.jpeg
1,82.26221028571429,Ltd.-lMumbai 22 61447000 Fax FSSAI Lic No ,1.2931451612903226,0.14456800684345594,24.jpeg
2,87.83141936363637,400099 27 Phone No. 400 099.Tel.: +91 22 GSTIN No. 1fae4ae0a187d91c65 ,0.9532258064516129,0.22013116623895068,24.jpeg
3,47.15982691666667,5 |12 __6 [12% [ef __5 [12% Pes 25] [Total Pics of ,1.3282258064516128,1.133447390932421,24.jpeg
4,38.77591064,[22011010 |[BISLERIWATER20LTR 5 |12 [22011010 _|BISLERIWATER 2oLTR __6 [12% pstenwarer ate [ef BISLERI WATER 20LTR [22071070 _|BISLERIWATER 2oLTR __5 [12% Pes [Total Quantity| 25] [Total ,0.9830645161290322,1.1611063587111492,24.jpeg
5,76.3107490952381,"RLAeeyY PSSA Address of Buyer: SOLUTIONS PVT.LTD. (Goregaon Floor.A-Wing 1602 ,Lotus Corporate oor ng ons worpora i A.Gramfirth Steel compound,Jay Coach,W ",0.34838709677419355,0.6806387225548902,24.jpeg
6,79.1207177142857,NVOise Invoice Time of Route Party Cod ,1.456451612903226,0.6746506986027944,24.jpeg
7,18.331177,R12223C048002618 |Rizzzscoasooase ,0.27661290322580645,1.0952380952380953,24.jpeg
8,92.78449250000003,Amount in words ONE THOUSAND NINE HUNDRED “t/We hereby certify that Food/Foods mentioned in this invoice Gur Bank Account Details:- ,0.4157258064516129,1.401482748788138,24.jpeg
9,91.44305800000001,PAISA ONLY ,1.3423387096774193,1.4382663244938694,24.jpeg
0,87.67494634782608,"TALLY #| CERTIFIED PARTNER 5 Star Sales Implementation AGCESS 2 TECHNOLOGIES 1-8-619,29/2RT, 3rd Floor, Sai Arcade Lane Opp: Begumpet Airport, Prakash Nagar Tax ",0.43686274509803924,0.23939393939393938,25.jpeg
1,57.351497499999994,ed Prime ,1.2576470588235293,0.15363636363636363,25.jpeg
2,80.5951555,ee Tally Tax Invoice ,0.9270588235294117,0.23393939393939395,25.jpeg
4,92.132480625,Kothuri Swetha 108226 Aug-22 Sep-22 Output IGST     ,0.956078431372549,1.233939393939394,25.jpeg
5,89.64178366666668,"Tech Park II 24, Hongasandra, Main Road, Bangalore. GSTIN/UIN Name 2QAAACP7879D1Z0 Karnataka, ",0.3388235294117647,0.7233333333333334,25.jpeg
6,96.39131950000001,Delivery Destination ,1.4164705882352941,0.7169696969696969,25.jpeg
8,86.50075533333333,Amount INRForySixtThousendtwenyOny (in words) INR Forty Six Thousand INRForySixtThousendtwenyOny Only HSN/SAC Tax Amount (in words) INR Seven Thousand ,0.40431372549019606,1.4893939393939395,25.jpeg
9,77.9721795,Integrated Taxable Value Rate ,1.3054901960784313,1.5284848484848486,25.jpeg
0,94.43696688888889,Tax Invoice (Original For Recipient) Number KL1222303AV75894 Date 21-Mar-2023 ,0.44937474788221055,0.22519954389965793,34.jpeg
3,96.41523886666667,"transportation of passengers on behalf of Airport operator, certificate initiative and clear the air initiative ",1.3287615974183138,1.1331242873432155,34.jpeg
4,96.30681351282053,"Includes all charges related to air transportation of passengers UDF, PSF and other airport charges collected on behalf of Airport of lounge, medical assistance and travel certificate purchased before travel made towards IndiGo's good karma initiative and clear the ",0.9834610730133119,1.160775370581528,34.jpeg
5,91.9482394,of Customer Customer Name Taxable ,0.34852763210972165,0.6804446978335233,34.jpeg
6,28.151871,236 ,1.4570391286809197,0.6744583808437856,34.jpeg
