,conf,text,x,y,imageName
18,26.9996645,SI| No.| ,0.0873942811115586,1.0624287343215508,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/33.jpeg
19,80.87714633333333,of Pkgs. 100X5- ,0.20418848167539266,1.0818129988597491,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/33.jpeg
20,64.641022,|V.S.ESTER ,0.3580346355215465,1.0949258836944127,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/33.jpeg
21,39.690292, |29041040|29041040] ,0.7776882803060814,1.160775370581528,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/33.jpeg
24,87.944733,CGST. ,0.4869109947643979,1.2548460661345495,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/33.jpeg
0,96.586334,Tax Invoice ,0.2901480637813212,0.10972417958526273,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
9,93.02437022222222,"AADCC7771Q KA BARWARA, 322702 Purchaser Guest GSTIN TALLY AMR ",0.8416856492027335,0.801489832897121,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
10,92.166275,Espire Garh ,0.11731207289293849,0.8500100664384941,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
14,90.89231633333333,]. e-Invoice Details ,0.2460136674259681,0.43205154016508956,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
20,89.845642,GSTIN ,0.25313211845102507,0.7733038051137507,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
21,90.05394375,PAN AADCC7771Q CHAUTH KA ,0.5498291571753986,0.8198107509563116,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
22,88.531784,Barwara ,0.45244874715261957,0.8626937789410106,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
25,89.75218677777778,4. Item Details Date Product Description 2022-12-29 Package Charge ,0.2935649202733485,1.020535534527884,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
26,74.305495,|Item Value |GSTRate ,0.9478929384965832,1.0155023152808536,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/21.jpeg
0,94.21103988888889,BOOKING ID: INVOICE NO. NH74119239685464 DATE: TRANSACTIONAL 27/12/2022 REG/B2C ,0.4110528438886648,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
4,96.737709,DETAIL: ,0.9532069382815651,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
5,95.13859049999998,PLACE OF SUPPLY Haryana Hotel AMRs ,0.20250100847115773,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
6,91.65716549999999,AMRs Evvergreen ,0.33642597821702297,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
10,96.253357,Grand ,0.1661960467930617,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
14,91.97052233333334,K PAYMENT BREAKUP ,0.34852763210972165,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
17,94.60203150000001,*Accommodation (including collected on ,0.23840258168616377,0.7599771949828963,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
19,96.32926549999999,Total Amount ,0.2045179507866075,1.0818129988597491,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
20,96.224434,Booking Amount ,0.35861234368697054,1.0949258836944127,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
25,96.20440046153847,This is a computer generated GST credit charged by the hotel is only If you are looking for the hotel GST The amount received as donation will My Trip Foundation (a public trust organisations to help create social impact ,0.41589350544574427,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
26,96.20122783333333,by from the hotel. charitable causes ,1.3428801936264623,1.4378563283922463,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/85.jpeg
0,49.71134323076923,"ics Eapnotelsappiinesti@amailtca ao IGSTINEEOSAAHEHS535u1Z9) Guest Detaits :- Guest ID: 2383 InvoiceNo 2384 Date —: NR MOHIT SHARMA, |—_____ PLOT NO-202,SAI TOWERS,2ND FLOOR.INDUSTRIALAREA-A ||RoomNo:  : 314 Plan: ",0.8985890652557319,0.34802043422733075,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg
4,48.745041,8-Feb-2023 ,2.083774250440917,0.5874840357598978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg
5,60.8446805,GSTN O3AAACP7878D3ZC ,0.4426807760141093,0.8148148148148148,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg
7,94.74766349999999,Food Bar Charges Laundry ,1.0758377425044092,0.8767560664112388,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg
8,95.54434200000001,Charges Charges Charges ,1.3615520282186948,0.876117496807152,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg
11,87.93082642857144,"    Cost     CGST 6.00% SGST 6,00 ",1.3800705467372134,1.2094508301404854,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg
14,82.56487405882352,"SGST 6,00 Net Amount Advance Net Payble Words: Four Thousand Two Hundred Twelve point Two Bight Only ",0.7619047619047619,1.3703703703703705,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg
17,95.061234,Signature ,0.5211640211640212,1.70242656449553,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/100.jpeg
8,60.172657,i ,0.6225806451612903,0.39110604332953247,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
9,19.962088238095237,"nn eT an f ; t i E 4: res ry i Sy ; alba \, a a a ""he bt ",1.1919354838709677,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
10,44.060466500000004,boy ees ,0.16612903225806452,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
11,19.87892666666667,TOBA BM af ,0.6310483870967742,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
12,4.260017,Bap ,1.2556451612903226,0.5387685290763968,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
13,15.829735,mee ,1.4556451612903225,0.5407639680729761,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
14,38.458062999999996,BM =. cee are nee i nd ,0.34838709677419355,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
19,35.272976,A CVT ,0.20443548387096774,1.0818129988597491,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
20,93.41436,4 ,0.35846774193548386,1.0949258836944127,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
21,27.8035345,AN ii! res rly ,0.7786290322580646,1.160775370581528,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
25,24.62921291666667,"a Set a t lh, i att ‘I en Coen wl A ",0.4157258064516129,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
26,42.207884666666665,Poko. ; ge ,1.3423387096774193,1.4378563283922463,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/14.jpeg
0,90.61956499999998,"CREATIVE 341, 3rd MAIN ROAD, Contact No: IRN: 76079ee420bc94 f00bf06a1     ",0.3996078431372549,0.15540347875677216,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
1,91.33107000000001,GRAPHICS known as Tanushii ,0.9188235294117647,0.10436270316509838,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
2,93.68369683333333,"(I) Pvt Ltd) ESTATE, 600096 accounts.chn@creativegraphics.net.in ",1.2262745098039216,0.17336755061305958,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
3,90.280602,"KOTTIVAKKAM, ",1.3650980392156862,0.1727972626176219,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
4,76.324899,9884227214 Email: Ofd3d944cf010d62f34fc7680d56 1d5a959341e39 3:33:00PM        ,0.9266666666666666,0.2623324779013402,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
5,88.50798025,CIN U22219DL2014PTC263964 Consignee KAKARANIA ,0.19686274509803922,0.36384374108925005,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
6,94.00872799999999,KAKARANIA INNOVATIVE ,0.3270588235294118,0.3929284288565726,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
7,92.874352,SYSTEMS ,0.47843137254901963,0.39150270886797833,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
8,94.07232966666668,SYSTEMS P LTD ,0.6054901960784314,0.3912175648702595,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
9,81.16290590000001,1 37.00 26.00 962 /o ; 1 22.00 26.00 572 ,1.1592156862745098,1.135158254918734,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
10,92.73277533333334,WOODLAND HSN: 84425090 ,0.16156862745098038,1.2038779583689763,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
11,88.57208825000001,"17AABCK7274N12Z Meghalaya, Code 17 ",0.6137254901960785,0.5400627316794981,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
13,39.587456,rs ,1.415686274509804,0.5409181636726547,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
14,95.323453875,"State Name Meghalaya, Buyer (if other than Consignee) ",0.3388235294117647,0.6119190191046479,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
16,95.0,    ,1.4168627450980391,0.7276874821785001,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
17,70.90397075,“YI37.RI-BHOL GSTIN/UIN State Name ,0.23176470588235293,0.7601938979184488,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
19,94.91536325,    2.84 MM WOODLAND ,0.1988235294117647,1.0821214713430283,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
20,93.00078066666667,DIGITAL WKHOSPITAL 84425090 ,0.34862745098039216,1.0952380952380953,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
21,96.264732,1 ,0.7572549019607843,1.1611063587111492,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
25,59.65233494736842,Total In Words: Rupees Three Thousand Seven Hundred Fifty Five Only focsar hse = “U6 nena ja]e #202 i ,0.40431372549019606,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
26,89.8119735,Total [Freight ,1.3054901960784313,1.4382663244938694,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/81.jpeg
0,93.039439,"Shakti Wholesalers Ltd P. O, Box 551 Nakuru 20100 ",0.4110528438886648,0.1555365296803653,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/38.jpeg
2,95.327086,Invoice No. Date Delivery No. ,1.2613957240822913,0.1735159817351598,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/38.jpeg
3,96.580452,Date ,1.4041952400161355,0.17294520547945205,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/38.jpeg
5,82.3180357142857,E-Mail shakti.wsltd@gmail.com H/ Khetia Drapers S Code ,0.20250100847115773,0.3641552511415525,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/38.jpeg
6,94.2489205,Drapers Ltd ,0.33642597821702297,0.3932648401826484,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/38.jpeg
14,0.0,Ciescription ,0.34852763210972165,0.6124429223744292,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/38.jpeg
17,93.97202124999998,Men Shoe Men Shoe ,0.23840258168616377,0.7608447488584474,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/38.jpeg
4,86.78142725,INVOICE Date 214 Juni ,0.9532069382815651,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
5,92.3953516,"To: Attn, Pak Simbolon Personal Pak Simbolon Attn: Accounts. Departement ",0.20250100847115773,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
6,82.68606183333333,Pak Simbolon (No Tax) Accounts. Departement ,0.33642597821702297,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
7,83.38705433333332,    Tax)      ,0.49213392496974584,0.39139110604332955,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
9,92.13153128571427,"Total Payment Services PT, A/C No. 279618054 (IDR), Kris Gustavian (e-mail: kris.gustavian@sarathygeotech.com) quotation      ",1.192416296893909,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
10,91.48686836363636,Payment due date; If you have any Noted All conditions     ,0.1661960467930617,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
11,92.337387,Desciption ,0.6313029447357805,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
12,37.442913,Qty ,1.256151674062122,0.5387685290763968,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
13,94.46157099999999,Rate {IDR) ,1.4562323517547398,0.5407639680729761,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
14,54.288091333333334,PDA TESTING (details ,0.34852763210972165,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
16,68.78862,"1,500,000 ",1.4574425171440097,0.7274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
17,95.416725,PCR Test ,0.23840258168616377,0.7599771949828963,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
19,96.7878345,Wire Transfer ,0.2045179507866075,1.0818129988597491,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
20,86.918968,to Sarathy ,0.35861234368697054,1.0949258836944127,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
21,95.6573385,Engineering Services kindly contact the agreed ,0.7789431222267044,1.160775370581528,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
22,96.75183675,this invoice to the ,0.6409842678499394,1.2214937286202965,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
23,96.236732,apply ,0.38039532069382814,1.2548460661345495,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
24,96.49565100000001,apply according ,0.48769665187575634,1.2548460661345495,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
25,92.50093333333332,Submitted’ Kris Gustavian ,0.41589350544574427,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/11.jpeg
0,81.65208241666666,"— PAYS #27,2nd Cross, MS Ramaiah Enclave, E Mail ID dayscoffee2012@gmail.com Buyer ",0.3996078431372549,0.16515151515151516,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
2,92.7815476,"Post,Bangalore 30-03-2014 State Code PAN: ",1.2262745098039216,0.18424242424242424,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
3,95.66006216666666,560073 Karnataka 30-03-2014 GST NO > ,1.3650980392156862,0.18363636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
4,96.102898,Karnataka ,0.9266666666666666,0.2787878787878788,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
5,87.688050375,"2nd Floor, Hosur Main GST No: Invoice :- ",0.19686274509803922,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
6,71.93700799999999,29AAACP7879D1Z0 :- ,0.3270588235294118,0.4175757575757576,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
11,96.33567,09011190 ,0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
14,93.34238855555556,Flavoured tea Gngr Assam Plain tea Green Tea Verities ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
17,95.21251674999999,Badam Tomato Soup Sugar ,0.23176470588235293,0.8078787878787879,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/6.jpeg
1,87.276573,StThomas ,0.945139169019766,0.10445205479452055,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
2,79.735012,"Kammanahalll, Receipt ",1.2613957240822913,0.1735159817351598,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
3,38.797573,\.08025421900 ,1.4041952400161355,0.17294520547945205,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
4,95.968521,Fee ,0.9532069382815651,0.2625570776255708,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
5,96.02924925,Receipt To Student Name: ,0.20250100847115773,0.3641552511415525,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
6,95.098473,Name: ,0.33642597821702297,0.3932648401826484,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
7,91.960976,POOJA ,0.49213392496974584,0.391837899543379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
8,90.190552,SHREE ,0.6228317870108915,0.3915525114155251,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
10,96.37999,7 ,0.1661960467930617,1.2049086757990868,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
11,92.123703,2022-23 ,0.6313029447357805,0.5405251141552512,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
12,96.2945135,Receipt Receipt ,1.256151674062122,0.5393835616438356,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
13,91.316738,No: Date: ,1.4562323517547398,0.5413812785388128,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
14,90.4721945,No. Particulars ,0.34852763210972165,0.6124429223744292,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
18,96.911263,5 ,0.08753529649052037,1.0636415525114156,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
20,96.029884,Maintenance ,0.35861234368697054,1.096175799086758,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
21,96.122276,Fee ,0.7789431222267044,1.1621004566210045,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
23,96.150406,Stationary ,0.38039532069382814,1.2562785388127853,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
25,95.65427144444445,9 Staff Benefit 10 School Magazine 11 PTA Contribution ,0.41589350544574427,1.4466324200913243,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/30.jpeg
0,82.70660069565217,"A Division of AMPLE TECHNOLOGIES PRIVATE 612/1, 80 Feat Road, IV Block, Koramangala, Bengaluru 560034, 29-Karnataka India Involee Date ; 2inful-2022 6:39 PM ",0.41072148327287383,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
1,96.308151,LIMITED ,0.9443772672309553,0.10433295324971494,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
4,96.84317,Tax ,0.9524385328496574,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
5,82.01676599999999,"TALLY SOLUTIONS 23 and 24, Ill Sa ",0.20233776702942363,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
6,6.577011,Sa ,0.33615477629987905,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
7,0.0,ntammaanon ,0.4917372027408303,0.39139110604332955,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
9,91.78194766666667,For Manufacturer's warranty and service terms and conditions apply. ,1.1914550584441757,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
10,89.79883833333334,CIN Alldisputes are ,0.166062071745264,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
11,96.348206,Description ,0.6307940346634422,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
12,55.05195233333333,Appiled No SGST ,1.2551390568319225,0.5387685290763968,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
13,83.492818,MOHAMMED CGST {GST ,1.4550584441757355,0.5407639680729761,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
14,81.789989,      || Product 1 Apple MagSate Battery Pack No:MJWY3HN/A)(HSN ,0.3482466747279323,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
17,92.94602083333332,Total Quantity 1 Total amount in ,0.23821039903264812,0.7599771949828963,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
21,96.68330900000001,courts of Bangalore. ,0.7783151954856913,1.160775370581528,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
22,96.86712075000001,of the courts of ,0.6404675534058847,1.2214937286202965,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
25,68.86025347368421,fa! HDFG BANK We understand your world HDFC BANK WELE TECENSLOGIES P LTD BANGALCRE KAR ATE :2022-07-21 THE =18:368:45 ,0.41555824264409513,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/43.jpeg
1,88.27419533333334,"41A, A.J.C BOSE ",0.944758064516129,0.10436270316509838,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
2,96.0176505,33 22640075 ,1.2608870967741936,0.17336755061305958,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
4,84.59974257142858,"CIN U20271WWB1993PTC058675 33 22640073/74, FAX E-mail:: info@plymex:co.in ",0.9528225806451613,0.2623324779013402,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
9,65.9927802,Total: vatiie 316250.00 316250.00 9% ,1.1919354838709677,1.135158254918734,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
10,94.2939035,"sq. ft. Prestige, Room ",0.16612903225806452,1.2038779583689763,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
14,96.625641,Details ,0.34838709677419355,0.6119190191046479,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
17,94.79779183333335,"Prestige Building Floor, Room No. 901A ",0.23830645161290323,0.7601938979184488,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
20,96.77621933333334,Sub Lease Rent ,0.35846774193548386,1.0952380952380953,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
23,96.350155,"901A, 700017 ",0.380241935483871,1.255203877958369,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
24,96.1256178,"9th Floor, for the month ",0.4875,1.255203877958369,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
25,87.75685994736843,"of January 2023 Total] a Total invoice Value (in figure) 3,73,175.00 Total invoice Value (in words) Rupees Three Lacs ",0.4157258064516129,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
26,11.005211,6250.00) ,1.3423387096774193,1.4382663244938694,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/80.jpeg
0,1.033867,SEuUcIoO ,0.3996078431372549,0.16515151515151516,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
2,95.908283,No: 102206 ,1.2262745098039216,0.18424242424242424,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
3,93.409653,Date: ,1.3650980392156862,0.18363636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
4,96.593132,Invoice PAN ,0.9266666666666666,0.2787878787878788,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
5,95.22587914285714,"Vivekanandanagar, Bangalore 560033 Ph: +91 80 25472225 ",0.19686274509803922,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
6,96.11072533333333,560033 80 25472225 ,0.3270588235294118,0.4175757575757576,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
9,55.017361333333334,@ sd ss @ 9%] 900.00] ,1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
11,96.5852085,Private Limited ,0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
12,94.283933,GST: Not provided ,1.2211764705882353,0.5727272727272728,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
13,89.849617,29AAACP7879D1Z0 ,1.415686274509804,0.5748484848484848,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
14,92.308808375,"AMR Tech Park II B, No.23 and 24 ",0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
17,92.883705,Bangalore ,0.23176470588235293,0.8078787878787879,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
25,92.56881286363635,° Total amount due payable on ° Cheques payable to ‘Studio 33’ ° Bank Account Details Below: A/c Number Studio 33 910020049166671 ,0.40431372549019606,1.5360606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/71.jpeg
1,86.555435,Addressi ,0.9188235294117647,0.11090909090909092,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
4,87.17662566666667,Address3 Address4 29AAAAA1234A1Z5 ,0.9266666666666666,0.2787878787878788,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/76.jpeg
